marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,2257797,R1TL3RI3PKYY24,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,4,0,2,N,N,Foscam customer service for Foscam Model F18910W is steller,"Customer service is stellar.  Kate provided my tecnical help.  I found it easy to follow the instructions to set up the camera, first connected via ethernet cable, then via wifi.  When I tried to set up my Comcast routher to allow remote access to the camera on my smart phone, I ran into problems.  After struggling to make it work for many hours, I finally called Foscam tech support.  Kate worked with me over the phone to solve my problems.  She was very knowledgable, and now I can access the camera from my smart phone.  I'm very pleased with Foscam technical support, and expect to buy more cameras from them as the need arises.",11/9/2013
US,2277338,RSNC8RBANOWBH,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,1,0,0,N,Y,... the price do yourself a favor and do not waste your time,cheap camera and not worth the price do yourself a favor and do not waste your time .<br />the support really does not help much I was waiting on the line for 1 hour for representative that don't even know what to do .<br />is very difficult to install by yourself,3/9/2015
US,2313815,R1TMDTCSD1I6V9,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,4,0,1,N,Y,Just got my foscam up in running working great. Can't wait to use it to night to ...,"Hey !! Just got my foscam up in running working great. Can't wait to use it to night to catch a bad guy going through my stuff.<br /><br />Thanks a Lots to LEO the man who help me. Well he did everything at the support center, if you get one these cameras don't<br /><br />get discourage just call 1 800 930 0949.<br /><br />Johnnie Bowers",9/5/2014
US,2367715,R32GV4WM0HRK4X,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,It was GREAT service! I always call Foscam and they are ...,"Kenneth Thompson was very efficient.  It was GREAT service!  I always call Foscam and they are consistently very helpful, professional, and friendly!  This is a great camera too!",3/6/2015
US,2397475,R3C2Z77LGQGBRT,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,great customer service,"Haven't yet used the camera because my husband is in the process of mounting it in my sons room. I had some trouble downloading the software onto my computer so i called the technical support. was on hold for only 5 minutes and then Walter, my tech, completely set up the camera for me in less than 10 minutes!! great customer service!",3/15/2015
US,2410316,R1GLJ86QCYQELI,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,"great camera, it's not easy to setup but if ...","great camera, it's not easy to setup but if you read and do your research in google you will find information to setup the camera, for me an excellent camera , excellent quality",5/18/2015
US,2502817,R19WPSO4X02KGF,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,3,0,0,N,Y,Three Stars,Not super easy to configure with all features and I do IT for a living,4/23/2015
US,2523750,R2EO852RVROLHR,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,1,0,0,N,Y,One Star,"Need help setting up, tried but to complicated.",8/17/2014
US,2544241,R1IEX1MXHNG84W,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Great camera for the price,Great camera,12/16/2014
US,2560483,R1UVMS0HYZRA63,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,3,1,1,N,Y,"works great, but I the IR LED's have a red ...","works great, but I the IR LED's have a red glow to them so it is easy to see the camera in the dark.<br /><br />I would like to have the down angle be just a little more than it is",8/28/2014
US,2592809,RB2QBJVVLQLNF,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,1,0,0,N,Y,So far so good..,"I'm adjusting my previous review... This thing is terrible. I don't think it has worked correctly over a day. It constantly cuts off? I guess due to a power saving and won't cut back on unless you go in and unplug and plug it back in. After doing that the first month of having it, I can't get it to work anymore. So I wasted my money.",8/15/2015
US,2621369,RH9H4A4BOAIJ7,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,LOVE IT,I LOVE MY FOSCAM CAMERA.  I recently purchased this camera. Watching my home from my phone is the best thing ever!<br />I highly recommend the FOSCAM CAMERA. If I decide to add another camera on the inside or outside of my home it will be a FOSCAM CAMERA. Very satisfied.,5/24/2014
US,2659981,R3E2TII7J2NXCK,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,N,Hard to set up but works flawlessly after that,"The reason this gets 4/5 instead of the full 5 is because the instructions to set up weren't very clear and to the layman like me, way over my head. Once I did finally get it set up, it works wonderfully and never crashes/freezes. We use the camera as a baby cam and for that it works perfectly well and is probably overkill. I would highly recommend the product but if you aren't a technically advanced person I would go for something a little more simple, or find someone who can set it up for you.",11/3/2014
US,2695967,R23DUJAJB1WFRJ,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,2,0,1,N,Y,Two Stars,The 2 way microphone doesn't work properly.  You can listen but you can't talk.,2/6/2015
US,2796261,R3TE5JAK9EG9XJ,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Five Stars,"This camera is awesome!!! It does everything I expected, plus more!!!",2/26/2015
US,2803256,R3W0WJ53HN6VU,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,4,0,1,N,Y,Customer support is good. I would recommend it,"It had issues at the beginning with the Wi-Fi.  After numerous calls to their company, it got resolved.  Customer support is good. I would recommend it.  Just be patient-not that easy to hook up.",8/3/2014
US,2847548,R2AIRWIU5BDLAS,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,2,N,Y,Foscam,"This camera was very helpful and the picture quality is great. A little confusing on how to set up, but the technical support was fabolous. I would definitly reccommend this product to anyone looking for a security camera. I can access the video output from my computer, ipad, iphone!",8/15/2013
US,2978260,R1CQ2UY5L4O7A6,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,1,1,N,N,nice results,Good support.  Jessica did a fine job with my remote,2/2/2015
US,3039288,RU52N9PZX1005,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,good camera!,"Great camera for the price, night vision work well.",4/12/2015
US,3073002,R65U3J0OKJ6A4,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,Y,GREAT!!!!!,"Cam works great, im not a technical person but thank god for  CHRIS.JOHNSON the tech at Foscam!!!! He had so much patience with me and now my house and family is protected.",2/15/2014
US,3081857,R3TTP803DIK1E9,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,"Great customer service, easy setup","Camera was delivered quickly and was extremely easy to setup. Knight from costumer service helped me set up my cam to view it remotely. He was very helpful. I purchased this camera to monitor my home and my pets. So far the picture quality is good, great night vision. This is a great value for what I use it for, quality is good.",2/24/2014
US,3149338,R3D89TN520NFFU,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,but once I was able to figure it out it has been really nice to have,"Installation is a pain, but once I was able to figure it out it has been really nice to have!",7/28/2014
US,3254808,REGBQP43W32Q1,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,"So now the camera is working great, picture nice and clear and easy to move ...","I'm a little computer clue-less, so when the directions failed me, I phoned the 800 number provided in the Installation Guide.  Connected to a gentleman named Sam, who was very polite and knowledgeable.  Went through the steps of connecting my camera, plus set me up to connect on my iPad also.  Talked me through the install and explained along the way.  So now the camera is working great, picture nice and clear and easy to move for me to see the room fully. I appreciated the support Foscam made available to me and look forward to using the camera remotely and perhaps purchase another camera or two.",7/10/2015
US,3282316,R10WZ8I85SRCMK,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,1,0,0,N,Y,get what you pay for,"I bought this with reading all these reviews,I wanted it mainly to see what my dog does all day and security. But it wouldn't hook up to your wifi at all and then it just stopped showing the picture all together. Set up was difficult. No wonder it was for such a great price...",8/28/2015
US,3323781,R174ED5EVN71GE,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,3,0,0,N,Y,buy the newer model.,"picture not all that great, the motion detector doesn't work, its not the computer either that they claim(tech support)! unless it doesnt work with windows 8.1",12/31/2014
US,3544536,R1DWEU2OJL3SK9,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Easy set up,"Easy set up, downloaded a cctv program for free online to record and use remotely. Night vision works well.",2/19/2015
US,3782814,R2TBABYQDIDN8C,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,great investment,I love this thing i use it all the time i put it in different locations around the house it was hard to set up but once it got running it was awesome,2/8/2014
US,3834348,R3QV3453T5RCPS,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,1,3,4,N,Y,Difficult to use,"I found this camera very difficult to install and I'm not ignorant to technology and computers, etc. I have a degree in computers and still couldn't get this camera to work properly. I did NOT like the fact that you have to do port forwarding, and set up a DNS account ,etc. Thumbs down on this product. I have other IP cameras that are simple to install and use. No thank you..",2/12/2014
US,3900070,R44264YZE5D6V,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,Four Stars,"Great little camera for the money. Easy set up, right out of the box. I would buy another one.",12/28/2014
US,3902917,R7GKNRPEJLXF9,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,Y,Great Service by Calvin at Foscam customer service,Calvin at foscam fixed my connection problem right away-nice job! My app for my Iphone was not working and he connected remotely and fixed the problem and knew exactly what to...very easy for someone not tech savy as myself.,12/26/2013
US,3988143,RRNBUEZJ1DW8D,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,"For the price, you cannot beat it!",We use this to monitor our baby.  We use TinyCam on our phones and tablets to actually monitor and it works great.  I also like that I can see what is going on even when I am not at home. Great for when sitters are watching the kids.,1/5/2015
US,4054974,R107VSVEBQW2UH,B006ZP8UOW,3503232,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67┬░ Viewing Angle) NEWEST MODEL,Camera,4,1,1,N,Y,see anytime,they work good at a good price . it takes a little time to get all the settings set right for the wifi and router. but if you need help they have a tech line. I have more than one and they work great. gives peace of mind .,6/28/2014
